window_idx,filename,path,dbscan_label
919,window_7725.csv,exact_data/anomaly/window_7725.csv,-1
920,window_775.csv,exact_data/anomaly/window_775.csv,-1
921,window_7750.csv,exact_data/anomaly/window_7750.csv,-1
922,window_7775.csv,exact_data/anomaly/window_7775.csv,-1
923,window_7800.csv,exact_data/anomaly/window_7800.csv,-1
924,window_7825.csv,exact_data/anomaly/window_7825.csv,-1
925,window_7850.csv,exact_data/anomaly/window_7850.csv,-1
926,window_7875.csv,exact_data/anomaly/window_7875.csv,-1
927,window_7900.csv,exact_data/anomaly/window_7900.csv,-1
928,window_7925.csv,exact_data/anomaly/window_7925.csv,-1
929,window_7950.csv,exact_data/anomaly/window_7950.csv,-1
930,window_7975.csv,exact_data/anomaly/window_7975.csv,-1
931,window_800.csv,exact_data/anomaly/window_800.csv,-1
932,window_8000.csv,exact_data/anomaly/window_8000.csv,-1
933,window_8025.csv,exact_data/anomaly/window_8025.csv,-1
934,window_8050.csv,exact_data/anomaly/window_8050.csv,-1
935,window_8075.csv,exact_data/anomaly/window_8075.csv,-1
936,window_8100.csv,exact_data/anomaly/window_8100.csv,-1
937,window_8125.csv,exact_data/anomaly/window_8125.csv,-1
938,window_8150.csv,exact_data/anomaly/window_8150.csv,-1
939,window_8175.csv,exact_data/anomaly/window_8175.csv,-1
940,window_8200.csv,exact_data/anomaly/window_8200.csv,-1
941,window_8225.csv,exact_data/anomaly/window_8225.csv,-1
942,window_825.csv,exact_data/anomaly/window_825.csv,-1
943,window_8250.csv,exact_data/anomaly/window_8250.csv,-1
944,window_8275.csv,exact_data/anomaly/window_8275.csv,-1
945,window_8300.csv,exact_data/anomaly/window_8300.csv,-1
946,window_8325.csv,exact_data/anomaly/window_8325.csv,-1
947,window_8350.csv,exact_data/anomaly/window_8350.csv,-1
948,window_8375.csv,exact_data/anomaly/window_8375.csv,-1
949,window_8400.csv,exact_data/anomaly/window_8400.csv,-1
950,window_8425.csv,exact_data/anomaly/window_8425.csv,-1
951,window_8450.csv,exact_data/anomaly/window_8450.csv,-1
952,window_8475.csv,exact_data/anomaly/window_8475.csv,-1
953,window_850.csv,exact_data/anomaly/window_850.csv,-1
954,window_8500.csv,exact_data/anomaly/window_8500.csv,-1
955,window_8525.csv,exact_data/anomaly/window_8525.csv,-1
956,window_8550.csv,exact_data/anomaly/window_8550.csv,-1
957,window_8575.csv,exact_data/anomaly/window_8575.csv,-1
958,window_8600.csv,exact_data/anomaly/window_8600.csv,-1
959,window_8625.csv,exact_data/anomaly/window_8625.csv,-1
960,window_8650.csv,exact_data/anomaly/window_8650.csv,-1
961,window_8675.csv,exact_data/anomaly/window_8675.csv,-1
962,window_8700.csv,exact_data/anomaly/window_8700.csv,-1
963,window_8725.csv,exact_data/anomaly/window_8725.csv,-1
964,window_875.csv,exact_data/anomaly/window_875.csv,10
965,window_8750.csv,exact_data/anomaly/window_8750.csv,-1
966,window_8775.csv,exact_data/anomaly/window_8775.csv,-1
967,window_8800.csv,exact_data/anomaly/window_8800.csv,-1
968,window_8825.csv,exact_data/anomaly/window_8825.csv,-1
969,window_8850.csv,exact_data/anomaly/window_8850.csv,-1
970,window_8875.csv,exact_data/anomaly/window_8875.csv,-1
971,window_8900.csv,exact_data/anomaly/window_8900.csv,-1
972,window_8925.csv,exact_data/anomaly/window_8925.csv,-1
973,window_8950.csv,exact_data/anomaly/window_8950.csv,-1
974,window_8975.csv,exact_data/anomaly/window_8975.csv,-1
975,window_900.csv,exact_data/anomaly/window_900.csv,-1
976,window_9000.csv,exact_data/anomaly/window_9000.csv,-1
977,window_9025.csv,exact_data/anomaly/window_9025.csv,-1
978,window_9050.csv,exact_data/anomaly/window_9050.csv,-1
979,window_9075.csv,exact_data/anomaly/window_9075.csv,-1
980,window_9100.csv,exact_data/anomaly/window_9100.csv,-1
981,window_9125.csv,exact_data/anomaly/window_9125.csv,10
982,window_9150.csv,exact_data/anomaly/window_9150.csv,-1
983,window_9175.csv,exact_data/anomaly/window_9175.csv,-1
984,window_9200.csv,exact_data/anomaly/window_9200.csv,-1
985,window_9225.csv,exact_data/anomaly/window_9225.csv,-1
986,window_925.csv,exact_data/anomaly/window_925.csv,-1
987,window_9250.csv,exact_data/anomaly/window_9250.csv,-1
988,window_9275.csv,exact_data/anomaly/window_9275.csv,-1
989,window_9300.csv,exact_data/anomaly/window_9300.csv,7
990,window_9325.csv,exact_data/anomaly/window_9325.csv,7
991,window_9350.csv,exact_data/anomaly/window_9350.csv,7
992,window_9375.csv,exact_data/anomaly/window_9375.csv,7
993,window_9400.csv,exact_data/anomaly/window_9400.csv,-1
994,window_9425.csv,exact_data/anomaly/window_9425.csv,-1
995,window_9450.csv,exact_data/anomaly/window_9450.csv,7
996,window_9475.csv,exact_data/anomaly/window_9475.csv,7
997,window_950.csv,exact_data/anomaly/window_950.csv,7
998,window_9500.csv,exact_data/anomaly/window_9500.csv,7
999,window_9525.csv,exact_data/anomaly/window_9525.csv,-1
1000,window_9550.csv,exact_data/anomaly/window_9550.csv,-1
1001,window_9575.csv,exact_data/anomaly/window_9575.csv,-1
1002,window_9600.csv,exact_data/anomaly/window_9600.csv,-1
1003,window_9625.csv,exact_data/anomaly/window_9625.csv,-1
1004,window_9650.csv,exact_data/anomaly/window_9650.csv,-1
1005,window_9675.csv,exact_data/anomaly/window_9675.csv,-1
1006,window_9700.csv,exact_data/anomaly/window_9700.csv,-1
1007,window_9725.csv,exact_data/anomaly/window_9725.csv,-1
1008,window_975.csv,exact_data/anomaly/window_975.csv,-1
1009,window_9750.csv,exact_data/anomaly/window_9750.csv,-1
1010,window_9775.csv,exact_data/anomaly/window_9775.csv,-1
1011,window_9800.csv,exact_data/anomaly/window_9800.csv,-1
1012,window_9825.csv,exact_data/anomaly/window_9825.csv,-1
1013,window_9850.csv,exact_data/anomaly/window_9850.csv,-1
1014,window_9875.csv,exact_data/anomaly/window_9875.csv,-1
1015,window_9900.csv,exact_data/anomaly/window_9900.csv,-1
1016,window_9925.csv,exact_data/anomaly/window_9925.csv,-1
1017,window_9950.csv,exact_data/anomaly/window_9950.csv,-1
1018,window_9975.csv,exact_data/anomaly/window_9975.csv,-1
